run_id,turns_survived,end_reason,final_piety,final_stability,final_power,final_wealth,min_piety,min_stability,min_power,min_wealth,max_piety,max_stability,max_power,max_wealth,avg_piety,avg_stability,avg_power,avg_wealth,std_piety,std_stability,std_power,std_wealth,left_choices,right_choices,risky_card,card_sequence,choice_sequence
472,4,Wealth too low,45,65,95,0,45.0,65.0,95.0,0.0,45.0,65.0,95.0,0.0,45.0,65.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"193,194,387,388","Right,Left,Right,Left"
473,10,Stability too high,70,100,40,20,70.0,100.0,40.0,20.0,70.0,100.0,40.0,20.0,70.0,100.0,40.0,20.0,0.0,0.0,0.0,0.0,0,0,,"221,222,111,112,151,152,241,242,89,90","Right,Left,Right,Left,Right,Left,Left,Left,Left,Left"
474,4,Stability too high,40,100,45,15,40.0,100.0,45.0,15.0,40.0,100.0,45.0,15.0,40.0,100.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"365,366,367,245","Right,Right,Left,Left"
475,5,Stability too high,35,105,55,15,35.0,105.0,55.0,15.0,35.0,105.0,55.0,15.0,35.0,105.0,55.0,15.0,0.0,0.0,0.0,0.0,0,0,,"233,234,163,164,255","Right,Left,Right,Left,Right"
476,7,Stability too high,30,105,60,40,30.0,105.0,60.0,40.0,30.0,105.0,60.0,40.0,30.0,105.0,60.0,40.0,0.0,0.0,0.0,0.0,0,0,,"103,104,109,110,179,180,251","Right,Right,Left,Left,Right,Left,Right"
477,2,Stability too high,20,115,50,-5,20.0,115.0,50.0,-5.0,20.0,115.0,50.0,-5.0,20.0,115.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"291,292","Right,Right"
478,7,Stability too high,40,100,70,5,40.0,100.0,70.0,5.0,40.0,100.0,70.0,5.0,40.0,100.0,70.0,5.0,0.0,0.0,0.0,0.0,0,0,,"348,349,350,265,266,338,339","Right,Right,Left,Left,Left,Right,Right"
479,5,Piety too high,105,35,70,55,105.0,35.0,70.0,55.0,105.0,35.0,70.0,55.0,105.0,35.0,70.0,55.0,0.0,0.0,0.0,0.0,0,0,,"147,148,271,272,215","Left,Left,Left,Left,Left"
480,4,Stability too high,35,100,55,30,35.0,100.0,55.0,30.0,35.0,100.0,55.0,30.0,35.0,100.0,55.0,30.0,0.0,0.0,0.0,0.0,0,0,,"109,110,397,398","Right,Right,Left,Right"
481,10,Piety too high,110,70,90,15,110.0,70.0,90.0,15.0,110.0,70.0,90.0,15.0,110.0,70.0,90.0,15.0,0.0,0.0,0.0,0.0,0,0,,"257,258,243,244,195,196,271,272,310,311","Right,Left,Left,Left,Right,Right,Left,Left,Left,Left"
482,6,Power too high,45,70,100,5,45.0,70.0,100.0,5.0,45.0,70.0,100.0,5.0,45.0,70.0,100.0,5.0,0.0,0.0,0.0,0.0,0,0,,"123,124,35,36,335,336","Right,Right,Left,Left,Left,Left"
483,4,Stability too high,25,105,80,-10,25.0,105.0,80.0,-10.0,25.0,105.0,80.0,-10.0,25.0,105.0,80.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"81,82,269,270","Right,Left,Right,Right"
484,3,Power too high,65,45,100,15,65.0,45.0,100.0,15.0,65.0,45.0,100.0,15.0,65.0,45.0,100.0,15.0,0.0,0.0,0.0,0.0,0,0,,"393,394,173","Left,Right,Left"
485,6,Wealth too low,45,80,85,-5,45.0,80.0,85.0,-5.0,45.0,80.0,85.0,-5.0,45.0,80.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"375,376,15,16,249,250","Right,Right,Left,Left,Right,Left"
486,2,Stability too high,30,105,35,40,30.0,105.0,35.0,40.0,30.0,105.0,35.0,40.0,30.0,105.0,35.0,40.0,0.0,0.0,0.0,0.0,0,0,,"107,108","Right,Right"
487,7,Power too high,60,60,100,65,60.0,60.0,100.0,65.0,60.0,60.0,100.0,65.0,60.0,60.0,100.0,65.0,0.0,0.0,0.0,0.0,0,0,,"147,148,275,276,179,180,209","Left,Left,Left,Right,Right,Left,Left"
488,8,Wealth too low,65,65,70,0,65.0,65.0,70.0,0.0,65.0,65.0,70.0,0.0,65.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"221,222,239,240,195,196,199,200","Right,Left,Right,Left,Right,Left,Left,Left"
489,5,Piety too high,105,75,25,55,105.0,75.0,25.0,55.0,105.0,75.0,25.0,55.0,105.0,75.0,25.0,55.0,0.0,0.0,0.0,0.0,0,0,,"271,272,101,102,87","Left,Left,Right,Right,Left"
490,13,Stability too high,35,115,50,20,35.0,115.0,50.0,20.0,35.0,115.0,50.0,20.0,35.0,115.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"133,134,397,398,95,96,225,226,31,32,348,349,350","Left,Right,Right,Right,Right,Left,Right,Left,Left,Left,Left,Right,Right"
491,7,Stability too high,50,100,55,5,50.0,100.0,55.0,5.0,50.0,100.0,55.0,5.0,50.0,100.0,55.0,5.0,0.0,0.0,0.0,0.0,0,0,,"97,98,227,228,265,266,269","Left,Left,Right,Left,Left,Left,Right"
492,3,Wealth too low,20,90,70,0,20.0,90.0,70.0,0.0,20.0,90.0,70.0,0.0,20.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"143,144,127","Right,Right,Right"
493,6,Stability too high,15,105,70,5,15.0,105.0,70.0,5.0,15.0,105.0,70.0,5.0,15.0,105.0,70.0,5.0,0.0,0.0,0.0,0.0,0,0,,"205,206,351,352,338,339","Right,Right,Left,Left,Right,Right"
494,8,Stability too high,15,100,65,45,15.0,100.0,65.0,45.0,15.0,100.0,65.0,45.0,15.0,100.0,65.0,45.0,0.0,0.0,0.0,0.0,0,0,,"55,56,259,260,69,70,281,282","Right,Right,Left,Left,Left,Left,Right,Right"
495,3,Wealth too low,35,70,90,-10,35.0,70.0,90.0,-10.0,35.0,70.0,90.0,-10.0,35.0,70.0,90.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"25,26,235","Right,Left,Right"
496,5,Wealth too low,50,70,95,-20,50.0,70.0,95.0,-20.0,50.0,70.0,95.0,-20.0,50.0,70.0,95.0,-20.0,0.0,0.0,0.0,0.0,0,0,,"19,20,61,62,299","Right,Left,Left,Left,Right"
497,4,Stability too high,40,110,50,10,40.0,110.0,50.0,10.0,40.0,110.0,50.0,10.0,40.0,110.0,50.0,10.0,0.0,0.0,0.0,0.0,0,0,,"321,322,143,144","Right,Right,Left,Right"
498,5,Stability too high,25,105,55,5,25.0,105.0,55.0,5.0,25.0,105.0,55.0,5.0,25.0,105.0,55.0,5.0,0.0,0.0,0.0,0.0,0,0,,"49,50,328,329,370","Right,Right,Left,Right,Right"
499,2,Stability too high,35,100,45,15,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"399,400","Right,Right"
500,4,Stability too high,30,105,55,-20,30.0,105.0,55.0,-20.0,30.0,105.0,55.0,-20.0,30.0,105.0,55.0,-20.0,0.0,0.0,0.0,0.0,0,0,,"95,96,235,236","Right,Left,Right,Right"
501,9,Power too high,40,70,105,50,40.0,70.0,105.0,50.0,40.0,70.0,105.0,50.0,40.0,70.0,105.0,50.0,0.0,0.0,0.0,0.0,0,0,,"131,132,119,120,93,94,391,392,123","Right,Left,Left,Left,Right,Right,Right,Left,Left"
502,11,Stability too high,40,105,80,10,40.0,105.0,80.0,10.0,40.0,105.0,80.0,10.0,40.0,105.0,80.0,10.0,0.0,0.0,0.0,0.0,0,0,,"79,80,197,198,93,94,310,311,312,185,186","Right,Right,Left,Left,Right,Left,Left,Left,Right,Right,Right"
503,6,Stability too high,60,100,20,45,60.0,100.0,20.0,45.0,60.0,100.0,20.0,45.0,60.0,100.0,20.0,45.0,0.0,0.0,0.0,0.0,0,0,,"101,102,87,88,343,344","Right,Right,Left,Left,Right,Right"
504,7,Wealth too low,95,50,90,0,95.0,50.0,90.0,0.0,95.0,50.0,90.0,0.0,95.0,50.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"177,178,293,294,139,140,253","Right,Left,Right,Left,Left,Left,Left"
505,5,Wealth too low,65,80,80,0,65.0,80.0,80.0,0.0,65.0,80.0,80.0,0.0,65.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"75,76,17,18,319","Right,Right,Right,Left,Left"
506,6,Power too high,55,65,100,-5,55.0,65.0,100.0,-5.0,55.0,65.0,100.0,-5.0,55.0,65.0,100.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"219,220,207,208,107,108","Right,Right,Right,Left,Right,Left"
507,5,Stability too high,75,100,65,10,75.0,100.0,65.0,10.0,75.0,100.0,65.0,10.0,75.0,100.0,65.0,10.0,0.0,0.0,0.0,0.0,0,0,,"245,246,189,190,161","Left,Left,Left,Left,Right"
508,5,Stability too high,40,100,85,0,40.0,100.0,85.0,0.0,40.0,100.0,85.0,0.0,40.0,100.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"113,114,23,24,359","Right,Left,Right,Left,Right"
509,9,Stability too high,55,100,40,5,55.0,100.0,40.0,5.0,55.0,100.0,40.0,5.0,55.0,100.0,40.0,5.0,0.0,0.0,0.0,0.0,0,0,,"113,114,359,360,361,263,264,368,369","Right,Left,Right,Left,Left,Left,Left,Left,Right"
510,3,Piety too high,110,-5,60,25,110.0,-5.0,60.0,25.0,110.0,-5.0,60.0,25.0,110.0,-5.0,60.0,25.0,0.0,0.0,0.0,0.0,0,0,,"345,346,347","Right,Left,Left"
511,4,Wealth too low,45,85,90,-10,45.0,85.0,90.0,-10.0,45.0,85.0,90.0,-10.0,45.0,85.0,90.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"316,317,318,362","Left,Left,Left,Right"
512,4,Stability too high,45,110,50,-5,45.0,110.0,50.0,-5.0,45.0,110.0,50.0,-5.0,45.0,110.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"139,140,3,4","Right,Left,Right,Right"
513,10,Piety too high,100,55,55,5,100.0,55.0,55.0,5.0,100.0,55.0,55.0,5.0,100.0,55.0,55.0,5.0,0.0,0.0,0.0,0.0,0,0,,"385,386,225,226,221,222,7,29,30,345","Right,Left,Left,Left,Right,Left,Right,Left,Left,Right"
514,3,Wealth too low,35,85,55,0,35.0,85.0,55.0,0.0,35.0,85.0,55.0,0.0,35.0,85.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"385,386,121","Right,Left,Right"
515,5,Wealth too low,35,80,80,0,35.0,80.0,80.0,0.0,35.0,80.0,80.0,0.0,35.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"348,349,350,121,122","Right,Right,Left,Right,Left"
516,11,Stability too high,60,115,50,10,60.0,115.0,50.0,10.0,60.0,115.0,50.0,10.0,60.0,115.0,50.0,10.0,0.0,0.0,0.0,0.0,0,0,,"221,222,227,228,13,14,41,42,304,305,306","Right,Left,Right,Left,Left,Right,Left,Left,Right,Left,Left"
517,4,Wealth too low,80,85,50,-5,80.0,85.0,50.0,-5.0,80.0,85.0,50.0,-5.0,80.0,85.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"35,36,177,178","Right,Right,Right,Left"
518,8,Power too high,30,65,100,-5,30.0,65.0,100.0,-5.0,30.0,65.0,100.0,-5.0,30.0,65.0,100.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"55,56,27,28,19,20,335,336","Right,Right,Left,Left,Left,Left,Left,Left"
519,4,Wealth too low,25,95,85,-5,25.0,95.0,85.0,-5.0,25.0,95.0,85.0,-5.0,25.0,95.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"205,206,393,394","Right,Right,Left,Right"
520,2,Stability too high,15,105,50,25,15.0,105.0,50.0,25.0,15.0,105.0,50.0,25.0,15.0,105.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"289,290","Right,Right"
521,5,Stability too high,25,130,60,-10,25.0,130.0,60.0,-10.0,25.0,130.0,60.0,-10.0,25.0,130.0,60.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"9,10,259,260,389","Right,Right,Right,Left,Right"
522,5,Stability too high,45,100,55,0,45.0,100.0,55.0,0.0,45.0,100.0,55.0,0.0,45.0,100.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"203,204,297,298,179","Right,Left,Right,Left,Right"
523,3,Stability too high,25,105,80,-10,25.0,105.0,80.0,-10.0,25.0,105.0,80.0,-10.0,25.0,105.0,80.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"161,162,155","Right,Right,Right"
524,14,Power too high,55,80,105,20,55.0,80.0,105.0,20.0,55.0,80.0,105.0,20.0,55.0,80.0,105.0,20.0,0.0,0.0,0.0,0.0,0,0,,"338,339,225,226,139,140,281,282,85,86,179,180,27,28","Right,Right,Right,Left,Left,Left,Right,Left,Right,Left,Left,Right,Right,Left"
525,4,Power too high,50,85,105,-10,50.0,85.0,105.0,-10.0,50.0,85.0,105.0,-10.0,50.0,85.0,105.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"211,212,316,317","Right,Left,Left,Left"
526,4,Stability too high,30,100,80,10,30.0,100.0,80.0,10.0,30.0,100.0,80.0,10.0,30.0,100.0,80.0,10.0,0.0,0.0,0.0,0.0,0,0,,"370,371,372,129","Right,Right,Right,Right"
527,3,Wealth too low,30,85,85,-5,30.0,85.0,85.0,-5.0,30.0,85.0,85.0,-5.0,30.0,85.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"23,24,53","Right,Left,Right"
528,4,Stability too high,40,100,45,30,40.0,100.0,45.0,30.0,40.0,100.0,45.0,30.0,40.0,100.0,45.0,30.0,0.0,0.0,0.0,0.0,0,0,,"63,64,129,130","Right,Left,Right,Right"
529,4,Power too high,20,70,100,10,20.0,70.0,100.0,10.0,20.0,70.0,100.0,10.0,20.0,70.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"351,352,21,22","Left,Left,Right,Right"
530,3,Power too high,55,35,110,20,55.0,35.0,110.0,20.0,55.0,35.0,110.0,20.0,55.0,35.0,110.0,20.0,0.0,0.0,0.0,0.0,0,0,,"193,194,255","Right,Left,Left"
531,3,Piety too high,100,10,65,45,100.0,10.0,65.0,45.0,100.0,10.0,65.0,45.0,100.0,10.0,65.0,45.0,0.0,0.0,0.0,0.0,0,0,,"137,138,243","Right,Left,Left"
532,5,Stability too high,25,100,70,5,25.0,100.0,70.0,5.0,25.0,100.0,70.0,5.0,25.0,100.0,70.0,5.0,0.0,0.0,0.0,0.0,0,0,,"153,154,191,192,269","Right,Left,Right,Left,Right"
533,12,Power too high,55,25,100,-5,55.0,25.0,100.0,-5.0,55.0,25.0,100.0,-5.0,55.0,25.0,100.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"397,398,368,369,5,6,295,296,255,256,335,336","Right,Right,Left,Right,Right,Right,Right,Left,Right,Left,Left,Left"
534,4,Wealth too low,45,70,70,-5,45.0,70.0,70.0,-5.0,45.0,70.0,70.0,-5.0,45.0,70.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"310,311,312,191","Right,Left,Left,Right"
535,5,Stability too high,20,100,55,20,20.0,100.0,55.0,20.0,20.0,100.0,55.0,20.0,20.0,100.0,55.0,20.0,0.0,0.0,0.0,0.0,0,0,,"295,296,129,130,259","Left,Left,Right,Right,Right"
536,6,Stability too high,45,110,45,5,45.0,110.0,45.0,5.0,45.0,110.0,45.0,5.0,45.0,110.0,45.0,5.0,0.0,0.0,0.0,0.0,0,0,,"33,34,3,4,157,158","Right,Left,Right,Right,Left,Right"
537,6,Wealth too low,35,70,95,0,35.0,70.0,95.0,0.0,35.0,70.0,95.0,0.0,35.0,70.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"241,242,237,238,370,371","Left,Left,Right,Left,Right,Right"
538,6,Wealth too low,55,80,95,0,55.0,80.0,95.0,0.0,55.0,80.0,95.0,0.0,55.0,80.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"293,294,153,154,193,194","Right,Left,Right,Left,Left,Left"
539,10,Wealth too low,75,80,85,-5,75.0,80.0,85.0,-5.0,75.0,80.0,85.0,-5.0,75.0,80.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"255,256,153,154,23,24,141,142,297,298","Right,Left,Right,Left,Left,Left,Left,Left,Left,Right"
540,8,Wealth too low,70,65,90,0,70.0,65.0,90.0,0.0,70.0,65.0,90.0,0.0,70.0,65.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"199,200,147,148,359,360,361,117","Right,Left,Left,Left,Right,Left,Left,Left"
541,9,Piety too high,100,60,45,5,100.0,60.0,45.0,5.0,100.0,60.0,45.0,5.0,100.0,60.0,45.0,5.0,0.0,0.0,0.0,0.0,0,0,,"381,382,313,314,315,245,246,330,331","Right,Left,Left,Left,Right,Left,Left,Left,Left"
542,9,Wealth too low,30,90,60,0,30.0,90.0,60.0,0.0,30.0,90.0,60.0,0.0,30.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"221,222,163,164,9,10,177,178,149","Right,Left,Right,Left,Left,Left,Right,Left,Right"
543,4,Wealth too low,55,70,90,0,55.0,70.0,90.0,0.0,55.0,70.0,90.0,0.0,55.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"83,84,393,394","Right,Left,Left,Right"
544,7,Stability too high,65,100,45,0,65.0,100.0,45.0,0.0,65.0,100.0,45.0,0.0,65.0,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"3,4,177,178,340,341,342","Right,Right,Left,Left,Right,Left,Right"
545,8,Piety too high,100,40,80,5,100.0,40.0,80.0,5.0,100.0,40.0,80.0,5.0,100.0,40.0,80.0,5.0,0.0,0.0,0.0,0.0,0,0,,"313,314,315,125,126,137,138,365","Right,Left,Right,Left,Left,Right,Left,Left"
546,9,Stability too high,40,105,55,15,40.0,105.0,55.0,15.0,40.0,105.0,55.0,15.0,40.0,105.0,55.0,15.0,0.0,0.0,0.0,0.0,0,0,,"1,2,330,331,332,259,260,85,86","Right,Right,Left,Left,Right,Right,Left,Left,Right"
547,2,Stability too high,35,100,50,25,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"387,388","Right,Right"
548,9,Wealth too low,55,80,60,0,55.0,80.0,60.0,0.0,55.0,80.0,60.0,0.0,55.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"359,360,361,81,82,181,182,227,228","Right,Right,Left,Left,Right,Left,Right,Left,Left"
549,6,Wealth too low,45,95,60,0,45.0,95.0,60.0,0.0,45.0,95.0,60.0,0.0,45.0,95.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"153,154,239,240,15,16","Right,Left,Right,Left,Left,Right"
550,3,Stability too high,45,105,35,40,45.0,105.0,35.0,40.0,45.0,105.0,35.0,40.0,45.0,105.0,35.0,40.0,0.0,0.0,0.0,0.0,0,0,,"65,66,279","Left,Right,Right"
551,5,Stability too high,20,110,35,30,20.0,110.0,35.0,30.0,20.0,110.0,35.0,30.0,20.0,110.0,35.0,30.0,0.0,0.0,0.0,0.0,0,0,,"295,296,129,130,287","Left,Left,Right,Right,Right"
552,3,Stability too high,50,100,40,35,50.0,100.0,40.0,35.0,50.0,100.0,40.0,35.0,50.0,100.0,40.0,35.0,0.0,0.0,0.0,0.0,0,0,,"9,10,271","Right,Right,Left"
553,2,Stability too high,35,100,45,15,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"399,400","Right,Right"
554,2,Stability too high,35,105,50,-5,35.0,105.0,50.0,-5.0,35.0,105.0,50.0,-5.0,35.0,105.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"235,236","Right,Right"
555,3,Wealth too low,35,70,90,0,35.0,70.0,90.0,0.0,35.0,70.0,90.0,0.0,35.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"215,216,209","Right,Left,Right"
556,3,Stability too high,45,100,45,-10,45.0,100.0,45.0,-10.0,45.0,100.0,45.0,-10.0,45.0,100.0,45.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"385,386,99","Right,Left,Right"
557,4,Wealth too low,20,90,80,0,20.0,90.0,80.0,0.0,20.0,90.0,80.0,0.0,20.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"368,369,127,128","Right,Right,Right,Left"
558,8,Wealth too low,50,95,85,-5,50.0,95.0,85.0,-5.0,50.0,95.0,85.0,-5.0,50.0,95.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"179,180,141,142,195,196,145,146","Right,Left,Left,Left,Right,Right,Right,Right"
559,3,Wealth too low,40,80,85,0,40.0,80.0,85.0,0.0,40.0,80.0,85.0,0.0,40.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"23,24,285","Right,Left,Right"
560,4,Wealth too low,45,75,85,0,45.0,75.0,85.0,0.0,45.0,75.0,85.0,0.0,45.0,75.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"45,46,316,317","Right,Left,Left,Left"
561,5,Wealth too low,55,95,45,0,55.0,95.0,45.0,0.0,55.0,95.0,45.0,0.0,55.0,95.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"229,230,87,88,239","Right,Right,Left,Left,Right"
562,2,Stability too high,25,105,50,15,25.0,105.0,50.0,15.0,25.0,105.0,50.0,15.0,25.0,105.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"169,170","Right,Right"
563,5,Wealth too low,35,90,65,0,35.0,90.0,65.0,0.0,35.0,90.0,65.0,0.0,35.0,90.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"179,180,273,274,370","Right,Left,Right,Left,Right"
564,3,Wealth too low,40,90,95,-15,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"301,302,303","Right,Right,Right"
565,8,Wealth too low,40,95,45,-5,40.0,95.0,45.0,-5.0,40.0,95.0,45.0,-5.0,40.0,95.0,45.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"227,228,231,232,83,84,233,234","Right,Left,Right,Left,Left,Right,Left,Right"
566,9,Stability too high,25,105,80,25,25.0,105.0,80.0,25.0,25.0,105.0,80.0,25.0,25.0,105.0,80.0,25.0,0.0,0.0,0.0,0.0,0,0,,"167,168,93,94,285,286,25,26,370","Right,Left,Right,Right,Left,Right,Left,Left,Right"
567,3,Wealth too low,30,75,85,-5,30.0,75.0,85.0,-5.0,30.0,75.0,85.0,-5.0,30.0,75.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"125,126,237","Right,Left,Right"
568,7,Stability too high,35,100,45,15,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"205,206,368,369,348,349,350","Right,Right,Left,Left,Left,Right,Right"
569,5,Stability too high,40,100,65,30,40.0,100.0,65.0,30.0,40.0,100.0,65.0,30.0,40.0,100.0,65.0,30.0,0.0,0.0,0.0,0.0,0,0,,"61,62,105,106,338","Left,Left,Right,Right,Right"
570,4,Stability too high,20,100,90,15,20.0,100.0,90.0,15.0,20.0,100.0,90.0,15.0,20.0,100.0,90.0,15.0,0.0,0.0,0.0,0.0,0,0,,"121,122,301,302","Right,Right,Left,Right"
571,3,Stability too high,15,100,85,15,15.0,100.0,85.0,15.0,15.0,100.0,85.0,15.0,15.0,100.0,85.0,15.0,0.0,0.0,0.0,0.0,0,0,,"123,124,33","Right,Right,Left"
572,4,Wealth too low,10,90,85,0,10.0,90.0,85.0,0.0,10.0,90.0,85.0,0.0,10.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"217,218,27,28","Right,Right,Right,Left"
573,4,Wealth too low,40,70,50,0,40.0,70.0,50.0,0.0,40.0,70.0,50.0,0.0,40.0,70.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"273,274,308,309","Right,Left,Right,Left"
574,4,Piety too low,0,100,50,75,0.0,100.0,50.0,75.0,0.0,100.0,50.0,75.0,0.0,100.0,50.0,75.0,0.0,0.0,0.0,0.0,0,0,,"281,282,15,16","Right,Right,Left,Right"
575,7,Power too high,45,85,100,0,45.0,85.0,100.0,0.0,45.0,85.0,100.0,0.0,45.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,,"151,152,57,58,310,311,312","Right,Left,Left,Right,Left,Right,Right"
576,7,Wealth too low,80,80,60,-5,80.0,80.0,60.0,-5.0,80.0,80.0,60.0,-5.0,80.0,80.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"340,341,342,221,222,277,278","Right,Right,Left,Left,Left,Right,Left"
577,3,Power too high,50,55,100,10,50.0,55.0,100.0,10.0,50.0,55.0,100.0,10.0,50.0,55.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"27,28,316","Right,Right,Left"
578,8,Piety too high,100,60,75,10,100.0,60.0,75.0,10.0,100.0,60.0,75.0,10.0,100.0,60.0,75.0,10.0,0.0,0.0,0.0,0.0,0,0,,"67,68,271,272,45,46,265,266","Left,Left,Left,Left,Right,Left,Left,Left"
579,4,Power too high,40,75,110,5,40.0,75.0,110.0,5.0,40.0,75.0,110.0,5.0,40.0,75.0,110.0,5.0,0.0,0.0,0.0,0.0,0,0,,"379,380,121,122","Right,Right,Right,Left"
580,3,Stability too high,35,100,25,50,35.0,100.0,25.0,50.0,35.0,100.0,25.0,50.0,35.0,100.0,25.0,50.0,0.0,0.0,0.0,0.0,0,0,,"383,384,19","Right,Right,Left"
581,5,Wealth too low,75,55,60,0,75.0,55.0,60.0,0.0,75.0,55.0,60.0,0.0,75.0,55.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"143,144,343,344,345","Right,Right,Left,Left,Right"
582,6,Stability too high,45,100,40,35,45.0,100.0,40.0,35.0,45.0,100.0,40.0,35.0,45.0,100.0,40.0,35.0,0.0,0.0,0.0,0.0,0,0,,"77,78,37,38,3,4","Right,Left,Left,Left,Left,Right"
583,5,Stability too high,40,110,55,10,40.0,110.0,55.0,10.0,40.0,110.0,55.0,10.0,40.0,110.0,55.0,10.0,0.0,0.0,0.0,0.0,0,0,,"293,294,304,305,306","Right,Left,Right,Left,Left"
584,5,Stability too high,45,105,65,10,45.0,105.0,65.0,10.0,45.0,105.0,65.0,10.0,45.0,105.0,65.0,10.0,0.0,0.0,0.0,0.0,0,0,,"93,94,255,256,183","Right,Left,Right,Left,Right"
585,3,Stability too high,30,100,75,15,30.0,100.0,75.0,15.0,30.0,100.0,75.0,15.0,30.0,100.0,75.0,15.0,0.0,0.0,0.0,0.0,0,0,,"391,392,263","Right,Right,Left"
586,9,Stability too high,20,110,40,60,20.0,110.0,40.0,60.0,20.0,110.0,40.0,60.0,20.0,110.0,40.0,60.0,0.0,0.0,0.0,0.0,0,0,,"93,94,5,6,113,114,65,66,183","Right,Left,Right,Right,Right,Left,Left,Right,Right"
587,6,Stability too high,50,100,40,25,50.0,100.0,40.0,25.0,50.0,100.0,40.0,25.0,50.0,100.0,40.0,25.0,0.0,0.0,0.0,0.0,0,0,,"356,357,358,73,74,173","Left,Left,Left,Left,Right,Right"
588,7,Stability too high,10,115,60,20,10.0,115.0,60.0,20.0,10.0,115.0,60.0,20.0,10.0,115.0,60.0,20.0,0.0,0.0,0.0,0.0,0,0,,"5,6,61,62,79,80,289","Left,Right,Left,Left,Right,Right,Right"
589,3,Stability too high,25,100,60,20,25.0,100.0,60.0,20.0,25.0,100.0,60.0,20.0,25.0,100.0,60.0,20.0,0.0,0.0,0.0,0.0,0,0,,"75,76,221","Right,Right,Right"
